,gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA,layer,path
130,ggs21.67,SkorowidzOrtofomapy2021.1014767,,,,,,,,,,,,,N-34-50-C-d-1-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014767.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014767_N-34-50-C-d-1-4.tif,,SkorowidzOrtofomapy2021.1014767.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,798,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
131,ggs21.69,SkorowidzOrtofomapy2021.1014778,,,,,,,,,,,,,N-34-50-C-d-4-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014778.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014778_N-34-50-C-d-4-3.tif,,SkorowidzOrtofomapy2021.1014778.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,974,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
132,ggs21.70,SkorowidzOrtofomapy2021.1014750,,,,,,,,,,,,,N-34-50-C-c-1-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014750.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014750_N-34-50-C-c-1-3.tif,,SkorowidzOrtofomapy2021.1014750.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1050,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
133,ggs21.71,SkorowidzOrtofomapy2021.1014756,,,,,,,,,,,,,N-34-50-C-c-3-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014756.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014756_N-34-50-C-c-3-1.tif,,SkorowidzOrtofomapy2021.1014756.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1056,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
134,ggs21.83,SkorowidzOrtofomapy2021.1014823,,,,,,,,,,,,,N-34-62-A-b-1-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014823.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014823_N-34-62-A-b-1-1.tif,,SkorowidzOrtofomapy2021.1014823.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,995,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
135,ggs21.87,SkorowidzOrtofomapy2021.1014806,,,,,,,,,,,,,N-34-49-D-d-2-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014806.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014806_N-34-49-D-d-2-4.tif,,SkorowidzOrtofomapy2021.1014806.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1029,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
136,ggs21.88,SkorowidzOrtofomapy2021.1014749,,,,,,,,,,,,,N-34-50-C-c-1-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014749.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014749_N-34-50-C-c-1-2.tif,,SkorowidzOrtofomapy2021.1014749.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1033,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
137,ggs21.89,SkorowidzOrtofomapy2021.1014742,,,,,,,,,,,,,N-34-50-C-a-3-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014742.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014742_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2021.1014742.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1107,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
138,ggs21.90,SkorowidzOrtofomapy2021.1070240,,,,,,,,,,,,,N-34-50-C-a-3-3,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070240.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070240_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2021.1070240.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,38,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
139,ggs21.91,SkorowidzOrtofomapy2021.1042378,,,,,,,,,,,,,N-34-49-D-d-4-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042378.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042378_N-34-49-D-d-4-2.tif,,SkorowidzOrtofomapy2021.1042378.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,35,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
146,ggs21.106,SkorowidzOrtofomapy2021.1042418,,,,,,,,,,,,,N-34-50-C-c-2-4,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042418.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042418_N-34-50-C-c-2-4.tif,,SkorowidzOrtofomapy2021.1042418.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,39,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
148,ggs21.110,SkorowidzOrtofomapy2021.1070255,,,,,,,,,,,,,N-34-50-C-d-3-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070255.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070255_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2021.1070255.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,36,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
149,ggs21.117,SkorowidzOrtofomapy2021.1042423,,,,,,,,,,,,,N-34-50-C-d-1-3,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042423.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042423_N-34-50-C-d-1-3.tif,,SkorowidzOrtofomapy2021.1042423.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,33,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
150,ggs21.118,SkorowidzOrtofomapy2021.1042370,,,,,,,,,,,,,N-34-49-D-d-2-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042370.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042370_N-34-49-D-d-2-2.tif,,SkorowidzOrtofomapy2021.1042370.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,33,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
153,ggs21.121,SkorowidzOrtofomapy2021.1042348,,,,,,,,,,,,,N-34-49-D-b-4-4,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042348.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042348_N-34-49-D-b-4-4.tif,,SkorowidzOrtofomapy2021.1042348.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,33,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
154,ggs21.124,SkorowidzOrtofomapy2021.1042424,,,,,,,,,,,,,N-34-50-C-d-1-4,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042424.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042424_N-34-50-C-d-1-4.tif,,SkorowidzOrtofomapy2021.1042424.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,28,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
155,ggs21.125,SkorowidzOrtofomapy2021.1070254,,,,,,,,,,,,,N-34-50-C-d-3-1,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070254.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070254_N-34-50-C-d-3-1.tif,,SkorowidzOrtofomapy2021.1070254.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,39,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
156,ggs21.128,SkorowidzOrtofomapy2021.1042372,,,,,,,,,,,,,N-34-49-D-d-2-4,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042372.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042372_N-34-49-D-d-2-4.tif,,SkorowidzOrtofomapy2021.1042372.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,35,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
158,ggs21.134,SkorowidzOrtofomapy2021.1070258,,,,,,,,,,,,,N-34-50-C-d-4-1,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070258.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070258_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2021.1070258.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,36,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
163,ggs21.145,SkorowidzOrtofomapy2021.1070251,,,,,,,,,,,,,N-34-50-C-c-4-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070251.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070251_N-34-50-C-c-4-2.tif,,SkorowidzOrtofomapy2021.1070251.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,43,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
164,ggs21.149,SkorowidzOrtofomapy2021.1042346,,,,,,,,,,,,,N-34-49-D-b-4-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042346.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042346_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2021.1042346.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,29,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
165,ggs21.152,SkorowidzOrtofomapy2021.1070241,,,,,,,,,,,,,N-34-50-C-a-3-4,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070241.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070241_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2021.1070241.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,39,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
167,ggs21.158,SkorowidzOrtofomapy2021.1070249,,,,,,,,,,,,,N-34-50-C-c-3-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070249.akt_data,,,,,,,,,,,,,,,,2021-07-14,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070249_N-34-50-C-c-3-2.tif,,SkorowidzOrtofomapy2021.1070249.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,32,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
168,ggs21.160,SkorowidzOrtofomapy2021.1070252,,,,,,,,,,,,,N-34-50-C-c-4-3,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070252.akt_data,,,,,,,,,,,,,,,,2021-07-14,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070252_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2021.1070252.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,44,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
169,ggs21.161,SkorowidzOrtofomapy2021.1070244,,,,,,,,,,,,,N-34-50-C-c-1-3,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070244.akt_data,,,,,,,,,,,,,,,,2021-07-14,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070244_N-34-50-C-c-1-3.tif,,SkorowidzOrtofomapy2021.1070244.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,38,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
172,ggs21.166,SkorowidzOrtofomapy2021.1070250,,,,,,,,,,,,,N-34-50-C-c-4-1,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070250.akt_data,,,,,,,,,,,,,,,,2021-07-14,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070250_N-34-50-C-c-4-1.tif,,SkorowidzOrtofomapy2021.1070250.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,41,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
173,ggs21.169,SkorowidzOrtofomapy2021.1070248,,,,,,,,,,,,,N-34-50-C-c-3-1,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070248.akt_data,,,,,,,,,,,,,,,,2021-07-14,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070248_N-34-50-C-c-3-1.tif,,SkorowidzOrtofomapy2021.1070248.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,34,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
